pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
62.595, 3.03016300e-01, 4.57343147e-05, 2.72789307e+03
62.605, 3.03082057e-01, 4.57395688e-05, 2.72777472e+03
62.615, 3.03147831e-01, 4.57448249e-05, 2.72765635e+03
62.625, 3.03213573e-01, 4.57500788e-05, 2.72753807e+03
62.635, 3.03279307e-01, 4.57553326e-05, 2.72741982e+03
62.645, 3.03345060e-01, 4.57605883e-05, 2.72730156e+03
62.655, 3.03410781e-01, 4.57658419e-05, 2.72718337e+03
62.665, 3.03476519e-01, 4.57710974e-05, 2.72706518e+03
62.675, 3.03542225e-01, 4.57763507e-05, 2.72694706e+03
62.685, 3.03607949e-01, 4.57816060e-05, 2.72682893e+03
62.695, 3.03673640e-01, 4.57868591e-05, 2.72671088e+03
62.705, 3.03739349e-01, 4.57921142e-05, 2.72659281e+03
62.715, 3.03805026e-01, 4.57973671e-05, 2.72647483e+03
62.725, 3.03870696e-01, 4.58026199e-05, 2.72635688e+03
62.735, 3.03936384e-01, 4.58078745e-05, 2.72623891e+03
62.745, 3.04002039e-01, 4.58131271e-05, 2.72612103e+03
62.755, 3.04067712e-01, 4.58183815e-05, 2.72600313e+03
62.765, 3.04133353e-01, 4.58236339e-05, 2.72588532e+03
62.775, 3.04199011e-01, 4.58288881e-05, 2.72576749e+03
62.785, 3.04264637e-01, 4.58341401e-05, 2.72564973e+03
62.795, 3.04330256e-01, 4.58393921e-05, 2.72553202e+03
62.805, 3.04395893e-01, 4.58446459e-05, 2.72541429e+03
62.815, 3.04461497e-01, 4.58498976e-05, 2.72529663e+03
62.825, 3.04527119e-01, 4.58551512e-05, 2.72517897e+03
62.835, 3.04592709e-01, 4.58604027e-05, 2.72506139e+03
62.845, 3.04658316e-01, 4.58656560e-05, 2.72494379e+03
62.855, 3.04723891e-01, 4.58709072e-05, 2.72482627e+03
62.865, 3.04789483e-01, 4.58761603e-05, 2.72470874e+03
62.875, 3.04855044e-01, 4.58814113e-05, 2.72459129e+03
62.885, 3.04920596e-01, 4.58866621e-05, 2.72447387e+03
62.895, 3.04986167e-01, 4.58919148e-05, 2.72435644e+03
62.905, 3.05051705e-01, 4.58971654e-05, 2.72423909e+03
62.915, 3.05117261e-01, 4.59024178e-05, 2.72412172e+03
62.925, 3.05182784e-01, 4.59076681e-05, 2.72400444e+03
62.935, 3.05248325e-01, 4.59129203e-05, 2.72388714e+03
62.945, 3.05313833e-01, 4.59181703e-05, 2.72376992e+03
62.955, 3.05379360e-01, 4.59234222e-05, 2.72365269e+03
62.965, 3.05444853e-01, 4.59286720e-05, 2.72353554e+03
62.975, 3.05510340e-01, 4.59339216e-05, 2.72341842e+03
62.985, 3.05575843e-01, 4.59391731e-05, 2.72330129e+03
62.995, 3.05641315e-01, 4.59444225e-05, 2.72318424e+03
63.005, 3.05706804e-01, 4.59496737e-05, 2.72306718e+03
63.015, 3.05772260e-01, 4.59549228e-05, 2.72295019e+03
63.025, 3.05837734e-01, 4.59601737e-05, 2.72283320e+03
63.035, 3.05903176e-01, 4.59654225e-05, 2.72271628e+03
63.045, 3.05968610e-01, 4.59706712e-05, 2.72259939e+03
63.055, 3.06034062e-01, 4.59759217e-05, 2.72248249e+03
63.065, 3.06099481e-01, 4.59811701e-05, 2.72236568e+03
63.075, 3.06164917e-01, 4.59864203e-05, 2.72224885e+03
63.085, 3.06230322e-01, 4.59916684e-05, 2.72213209e+03
63.095, 3.06295743e-01, 4.59969184e-05, 2.72201533e+03
63.105, 3.06361132e-01, 4.60021662e-05, 2.72189865e+03
63.115, 3.06426539e-01, 4.60074158e-05, 2.72178195e+03
63.125, 3.06491913e-01, 4.60126633e-05, 2.72166533e+03
63.135, 3.06557280e-01, 4.60179107e-05, 2.72154875e+03
63.145, 3.06622664e-01, 4.60231599e-05, 2.72143215e+03
63.155, 3.06688015e-01, 4.60284070e-05, 2.72131563e+03
63.165, 3.06753384e-01, 4.60336559e-05, 2.72119910e+03
63.175, 3.06818721e-01, 4.60389026e-05, 2.72108265e+03
63.185, 3.06884074e-01, 4.60441513e-05, 2.72096619e+03
63.195, 3.06949396e-01, 4.60493977e-05, 2.72084980e+03
63.205, 3.07014734e-01, 4.60546460e-05, 2.72073341e+03
63.215, 3.07080041e-01, 4.60598922e-05, 2.72061709e+03
63.225, 3.07145339e-01, 4.60651382e-05, 2.72050080e+03
63.235, 3.07210655e-01, 4.60703860e-05, 2.72038451e+03
63.245, 3.07275938e-01, 4.60756317e-05, 2.72026829e+03
63.255, 3.07341239e-01, 4.60808792e-05, 2.72015206e+03
63.265, 3.07406507e-01, 4.60861246e-05, 2.72003591e+03
63.275, 3.07471793e-01, 4.60913718e-05, 2.71991974e+03
63.285, 3.07537046e-01, 4.60966169e-05, 2.71980366e+03
63.295, 3.07602291e-01, 4.61018618e-05, 2.71968761e+03
63.305, 3.07667554e-01, 4.61071085e-05, 2.71957154e+03
63.315, 3.07732784e-01, 4.61123531e-05, 2.71945556e+03
63.325, 3.07798031e-01, 4.61175995e-05, 2.71933956e+03
63.335, 3.07863246e-01, 4.61228438e-05, 2.71922364e+03
63.345, 3.07928478e-01, 4.61280899e-05, 2.71910771e+03
63.355, 3.07993677e-01, 4.61333338e-05, 2.71899186e+03
63.365, 3.08058894e-01, 4.61385796e-05, 2.71887600e+03
63.375, 3.08124078e-01, 4.61438232e-05, 2.71876022e+03
63.385, 3.08189255e-01, 4.61490666e-05, 2.71864446e+03
63.395, 3.08254448e-01, 4.61543119e-05, 2.71852870e+03
63.405, 3.08319609e-01, 4.61595550e-05, 2.71841302e+03
63.415, 3.08384788e-01, 4.61647999e-05, 2.71829732e+03
63.425, 3.08449933e-01, 4.61700427e-05, 2.71818170e+03
63.435, 3.08515096e-01, 4.61752873e-05, 2.71806607e+03
63.445, 3.08580226e-01, 4.61805297e-05, 2.71795052e+03
63.455, 3.08645374e-01, 4.61857740e-05, 2.71783496e+03
63.465, 3.08710489e-01, 4.61910161e-05, 2.71771947e+03
63.475, 3.08775596e-01, 4.61962580e-05, 2.71760402e+03
63.485, 3.08840720e-01, 4.62015017e-05, 2.71748856e+03
63.495, 3.08905812e-01, 4.62067433e-05, 2.71737317e+03
63.505, 3.08970920e-01, 4.62119867e-05, 2.71725778e+03
63.515, 3.09035997e-01, 4.62172279e-05, 2.71714246e+03
63.525, 3.09101090e-01, 4.62224710e-05, 2.71702713e+03
63.535, 3.09166151e-01, 4.62277119e-05, 2.71691187e+03
63.545, 3.09231203e-01, 4.62329526e-05, 2.71679666e+03
63.555, 3.09296273e-01, 4.62381951e-05, 2.71668143e+03
63.565, 3.09361311e-01, 4.62434355e-05, 2.71656627e+03
63.575, 3.09426365e-01, 4.62486776e-05, 2.71645111e+03
63.585, 3.09491387e-01, 4.62539176e-05, 2.71633602e+03
63.595, 3.09556426e-01, 4.62591594e-05, 2.71622093e+03
63.605, 3.09621432e-01, 4.62643991e-05, 2.71610591e+03
63.615, 3.09686455e-01, 4.62696405e-05, 2.71599088e+03
63.625, 3.09751446e-01, 4.62748798e-05, 2.71587592e+03
63.635, 3.09816428e-01, 4.62801189e-05, 2.71576100e+03
63.645, 3.09881428e-01, 4.62853598e-05, 2.71564607e+03
63.655, 3.09946395e-01, 4.62905985e-05, 2.71553122e+03
63.665, 3.10011379e-01, 4.62958391e-05, 2.71541636e+03
63.675, 3.10076331e-01, 4.63010774e-05, 2.71530157e+03
63.685, 3.10141299e-01, 4.63063176e-05, 2.71518677e+03
63.695, 3.10206235e-01, 4.63115556e-05, 2.71507205e+03
63.705, 3.10271188e-01, 4.63167954e-05, 2.71495732e+03
63.715, 3.10336108e-01, 4.63220330e-05, 2.71484267e+03
63.725, 3.10401020e-01, 4.63272705e-05, 2.71472805e+03
63.735, 3.10465950e-01, 4.63325097e-05, 2.71461341e+03
63.745, 3.10530846e-01, 4.63377468e-05, 2.71449886e+03
63.755, 3.10595760e-01, 4.63429856e-05, 2.71438430e+03
63.765, 3.10660641e-01, 4.63482223e-05, 2.71426981e+03
63.775, 3.10725538e-01, 4.63534608e-05, 2.71415531e+03
63.785, 3.10790403e-01, 4.63586971e-05, 2.71404089e+03
63.795, 3.10855261e-01, 4.63639332e-05, 2.71392650e+03
63.805, 3.10920135e-01, 4.63691711e-05, 2.71381210e+03
63.815, 3.10984976e-01, 4.63744069e-05, 2.71369778e+03
63.825, 3.11049834e-01, 4.63796444e-05, 2.71358344e+03
63.835, 3.11114660e-01, 4.63848797e-05, 2.71346919e+03
63.845, 3.11179502e-01, 4.63901169e-05, 2.71335492e+03
63.855, 3.11244312e-01, 4.63953518e-05, 2.71324073e+03
63.865, 3.11309139e-01, 4.64005886e-05, 2.71312653e+03
63.875, 3.11373933e-01, 4.64058232e-05, 2.71301241e+03
63.885, 3.11438719e-01, 4.64110575e-05, 2.71289832e+03
63.895, 3.11503522e-01, 4.64162937e-05, 2.71278422e+03
63.905, 3.11568292e-01, 4.64215277e-05, 2.71267019e+03
63.915, 3.11633079e-01, 4.64267634e-05, 2.71255616e+03
63.925, 3.11697833e-01, 4.64319970e-05, 2.71244220e+03
63.935, 3.11762604e-01, 4.64372324e-05, 2.71232823e+03
63.945, 3.11827343e-01, 4.64424656e-05, 2.71221434e+03
63.955, 3.11892098e-01, 4.64477005e-05, 2.71210043e+03
63.965, 3.11956820e-01, 4.64529333e-05, 2.71198661e+03
63.975, 3.12021535e-01, 4.64581659e-05, 2.71187282e+03
63.985, 3.12086266e-01, 4.64634003e-05, 2.71175901e+03
63.995, 3.12150965e-01, 4.64686325e-05, 2.71164529e+03
64.005, 3.12215656e-01, 4.64738644e-05, 2.71153159e+03
64.015, 3.12280363e-01, 4.64790982e-05, 2.71141789e+03
64.025, 3.12345062e-01, 4.64843318e-05, 2.71130422e+03
64.035, 3.12409754e-01, 4.64895651e-05, 2.71119058e+03
64.045, 3.12474388e-01, 4.64947943e-05, 2.71107706e+03
64.055, 3.12539063e-01, 4.65000272e-05, 2.71096349e+03
64.065, 3.12603731e-01, 4.65052600e-05, 2.71084995e+03
64.075, 3.12668341e-01, 4.65104885e-05, 2.71073653e+03
64.085, 3.12732992e-01, 4.65157208e-05, 2.71062305e+03
64.095, 3.12797636e-01, 4.65209530e-05, 2.71050961e+03
64.105, 3.12862271e-01, 4.65261849e-05, 2.71039620e+03
64.115, 3.12926849e-01, 4.65314126e-05, 2.71028292e+03
64.125, 3.12991469e-01, 4.65366441e-05, 2.71016957e+03
64.135, 3.13056080e-01, 4.65418754e-05, 2.71005626e+03
64.145, 3.13120634e-01, 4.65471025e-05, 2.70994307e+03
64.155, 3.13185229e-01, 4.65523334e-05, 2.70982983e+03
64.165, 3.13249817e-01, 4.65575640e-05, 2.70971662e+03
64.175, 3.13314396e-01, 4.65627945e-05, 2.70960344e+03
64.185, 3.13378918e-01, 4.65680207e-05, 2.70949038e+03
64.195, 3.13443481e-01, 4.65732508e-05, 2.70937727e+03
64.205, 3.13508036e-01, 4.65784806e-05, 2.70926419e+03
64.215, 3.13572534e-01, 4.65837062e-05, 2.70915123e+03
64.225, 3.13637073e-01, 4.65889356e-05, 2.70903822e+03
64.235, 3.13701604e-01, 4.65941648e-05, 2.70892524e+03
64.245, 3.13766127e-01, 4.65993937e-05, 2.70881229e+03
64.255, 3.13830593e-01, 4.66046185e-05, 2.70869946e+03
64.265, 3.13895100e-01, 4.66098470e-05, 2.70858658e+03
64.275, 3.13959599e-01, 4.66150753e-05, 2.70847373e+03
64.285, 3.14024090e-01, 4.66203034e-05, 2.70836091e+03
64.295, 3.14088523e-01, 4.66255273e-05, 2.70824821e+03
64.305, 3.14152998e-01, 4.66307550e-05, 2.70813546e+03
64.315, 3.14217464e-01, 4.66359824e-05, 2.70802274e+03
64.325, 3.14281874e-01, 4.66412057e-05, 2.70791014e+03
64.335, 3.14346324e-01, 4.66464327e-05, 2.70779749e+03
64.345, 3.14410766e-01, 4.66516595e-05, 2.70768487e+03
64.355, 3.14475200e-01, 4.66568861e-05, 2.70757228e+03
64.365, 3.14539577e-01, 4.66621085e-05, 2.70745981e+03
64.375, 3.14603995e-01, 4.66673346e-05, 2.70734729e+03
64.385, 3.14668405e-01, 4.66725605e-05, 2.70723480e+03
64.395, 3.14732758e-01, 4.66777822e-05, 2.70712242e+03
64.405, 3.14797152e-01, 4.66830077e-05, 2.70701000e+03
64.415, 3.14861538e-01, 4.66882330e-05, 2.70689761e+03
64.425, 3.14925915e-01, 4.66934580e-05, 2.70678525e+03
64.435, 3.14990236e-01, 4.66986788e-05, 2.70667300e+03
64.445, 3.15054597e-01, 4.67039034e-05, 2.70656071e+03
64.455, 3.15118950e-01, 4.67091278e-05, 2.70644845e+03
64.465, 3.15183246e-01, 4.67143480e-05, 2.70633630e+03
64.475, 3.15247584e-01, 4.67195719e-05, 2.70622410e+03
64.485, 3.15311912e-01, 4.67247956e-05, 2.70611194e+03
64.495, 3.15376233e-01, 4.67300191e-05, 2.70599981e+03
64.505, 3.15440497e-01, 4.67352383e-05, 2.70588779e+03
64.515, 3.15504802e-01, 4.67404614e-05, 2.70577572e+03
64.525, 3.15569098e-01, 4.67456842e-05, 2.70566369e+03
64.535, 3.15633387e-01, 4.67509067e-05, 2.70555168e+03
64.545, 3.15697618e-01, 4.67561251e-05, 2.70543980e+03
64.555, 3.15761890e-01, 4.67613472e-05, 2.70532786e+03
64.565, 3.15826154e-01, 4.67665691e-05, 2.70521595e+03
64.575, 3.15890361e-01, 4.67717868e-05, 2.70510416e+03
64.585, 3.15954609e-01, 4.67770082e-05, 2.70499232e+03
64.595, 3.16018848e-01, 4.67822295e-05, 2.70488051e+03
64.605, 3.16083080e-01, 4.67874505e-05, 2.70476874e+03
64.615, 3.16147254e-01, 4.67926672e-05, 2.70465708e+03
64.625, 3.16211469e-01, 4.67978878e-05, 2.70454536e+03
64.635, 3.16275676e-01, 4.68031081e-05, 2.70443368e+03
64.645, 3.16339826e-01, 4.68083241e-05, 2.70432212e+03
64.655, 3.16404017e-01, 4.68135440e-05, 2.70421051e+03
64.665, 3.16468200e-01, 4.68187636e-05, 2.70409892e+03
64.675, 3.16532375e-01, 4.68239830e-05, 2.70398737e+03
64.685, 3.16596492e-01, 4.68291982e-05, 2.70387594e+03
64.695, 3.16660650e-01, 4.68344171e-05, 2.70376445e+03
64.705, 3.16724800e-01, 4.68396358e-05, 2.70365299e+03
64.715, 3.16788894e-01, 4.68448502e-05, 2.70354165e+03
64.725, 3.16853027e-01, 4.68500685e-05, 2.70343026e+03
64.735, 3.16917153e-01, 4.68552865e-05, 2.70331890e+03
64.745, 3.16981271e-01, 4.68605042e-05, 2.70320758e+03
64.755, 3.17045331e-01, 4.68657178e-05, 2.70309637e+03
64.765, 3.17109432e-01, 4.68709351e-05, 2.70298510e+03
64.775, 3.17173526e-01, 4.68761521e-05, 2.70287387e+03
64.785, 3.17237611e-01, 4.68813690e-05, 2.70276267e+03
64.795, 3.17301638e-01, 4.68865816e-05, 2.70265159e+03
64.805, 3.17365707e-01, 4.68917980e-05, 2.70254045e+03
64.815, 3.17429768e-01, 4.68970141e-05, 2.70242935e+03
64.825, 3.17493771e-01, 4.69022260e-05, 2.70231836e+03
64.835, 3.17557815e-01, 4.69074417e-05, 2.70220732e+03
64.845, 3.17621851e-01, 4.69126571e-05, 2.70209632e+03
64.855, 3.17685879e-01, 4.69178723e-05, 2.70198534e+03
64.865, 3.17749850e-01, 4.69230833e-05, 2.70187448e+03
64.875, 3.17813862e-01, 4.69282980e-05, 2.70176357e+03
64.885, 3.17877865e-01, 4.69335125e-05, 2.70165269e+03
64.895, 3.17941812e-01, 4.69387227e-05, 2.70154192e+03
64.905, 3.18005799e-01, 4.69439368e-05, 2.70143110e+03
64.915, 3.18069778e-01, 4.69491505e-05, 2.70132032e+03
64.925, 3.18133749e-01, 4.69543641e-05, 2.70120956e+03
64.935, 3.18197663e-01, 4.69595734e-05, 2.70109892e+03
64.945, 3.18261617e-01, 4.69647865e-05, 2.70098823e+03
64.955, 3.18325564e-01, 4.69699993e-05, 2.70087757e+03
64.965, 3.18389453e-01, 4.69752079e-05, 2.70076703e+03
64.975, 3.18453383e-01, 4.69804203e-05, 2.70065643e+03
64.985, 3.18517305e-01, 4.69856324e-05, 2.70054587e+03
64.995, 3.18581219e-01, 4.69908443e-05, 2.70043534e+03
65.005, 3.18645076e-01, 4.69960520e-05, 2.70032492e+03
65.015, 3.18708973e-01, 4.70012634e-05, 2.70021445e+03
65.025, 3.18772863e-01, 4.70064745e-05, 2.70010401e+03
65.035, 3.18836744e-01, 4.70116855e-05, 2.69999360e+03
65.045, 3.18900568e-01, 4.70168922e-05, 2.69988331e+03
65.055, 3.18964433e-01, 4.70221026e-05, 2.69977296e+03
65.065, 3.19028290e-01, 4.70273128e-05, 2.69966265e+03
65.075, 3.19092090e-01, 4.70325188e-05, 2.69955245e+03
65.085, 3.19155930e-01, 4.70377286e-05, 2.69944220e+03
65.095, 3.19219762e-01, 4.70429381e-05, 2.69933198e+03
65.105, 3.19283587e-01, 4.70481473e-05, 2.69922179e+03
65.115, 3.19347354e-01, 4.70533524e-05, 2.69911172e+03
65.125, 3.19411162e-01, 4.70585612e-05, 2.69900159e+03
65.135, 3.19474962e-01, 4.70637697e-05, 2.69889150e+03
65.145, 3.19538705e-01, 4.70689740e-05, 2.69878152e+03
65.155, 3.19602488e-01, 4.70741821e-05, 2.69867148e+03
65.165, 3.19666263e-01, 4.70793899e-05, 2.69856148e+03
65.175, 3.19730030e-01, 4.70845975e-05, 2.69845151e+03
65.185, 3.19793741e-01, 4.70898008e-05, 2.69834166e+03
65.195, 3.19857492e-01, 4.70950079e-05, 2.69823175e+03
65.205, 3.19921235e-01, 4.71002148e-05, 2.69812187e+03
65.215, 3.19984921e-01, 4.71054174e-05, 2.69801211e+03
65.225, 3.20048647e-01, 4.71106238e-05, 2.69790229e+03
65.235, 3.20112366e-01, 4.71158300e-05, 2.69779251e+03
65.245, 3.20176076e-01, 4.71210359e-05, 2.69768275e+03
65.255, 3.20239729e-01, 4.71262375e-05, 2.69757311e+03
65.265, 3.20303423e-01, 4.71314430e-05, 2.69746342e+03
65.275, 3.20367109e-01, 4.71366481e-05, 2.69735376e+03
65.285, 3.20430787e-01, 4.71418531e-05, 2.69724413e+03
65.295, 3.20494408e-01, 4.71470538e-05, 2.69713461e+03
65.305, 3.20558070e-01, 4.71522582e-05, 2.69702504e+03
65.315, 3.20621723e-01, 4.71574624e-05, 2.69691550e+03
65.325, 3.20685320e-01, 4.71626624e-05, 2.69680608e+03
65.335, 3.20748957e-01, 4.71678662e-05, 2.69669660e+03
65.345, 3.20812586e-01, 4.71730697e-05, 2.69658715e+03
65.355, 3.20876207e-01, 4.71782729e-05, 2.69647773e+03
65.365, 3.20939772e-01, 4.71834719e-05, 2.69636843e+03
65.375, 3.21003376e-01, 4.71886747e-05, 2.69625908e+03
65.385, 3.21066973e-01, 4.71938772e-05, 2.69614975e+03
65.395, 3.21130513e-01, 4.71990756e-05, 2.69604054e+03
65.405, 3.21194094e-01, 4.72042776e-05, 2.69593127e+03
65.415, 3.21257666e-01, 4.72094794e-05, 2.69582204e+03
65.425, 3.21321231e-01, 4.72146810e-05, 2.69571284e+03
65.435, 3.21384738e-01, 4.72198783e-05, 2.69560375e+03
65.445, 3.21448287e-01, 4.72250794e-05, 2.69549460e+03
65.455, 3.21511827e-01, 4.72302802e-05, 2.69538549e+03
65.465, 3.21575310e-01, 4.72354768e-05, 2.69527649e+03
65.475, 3.21638834e-01, 4.72406772e-05, 2.69516744e+03
65.485, 3.21702350e-01, 4.72458773e-05, 2.69505841e+03
65.495, 3.21765858e-01, 4.72510772e-05, 2.69494942e+03
65.505, 3.21829309e-01, 4.72562729e-05, 2.69484054e+03
65.515, 3.21892801e-01, 4.72614723e-05, 2.69473161e+03
65.525, 3.21956285e-01, 4.72666714e-05, 2.69462271e+03
65.535, 3.22019760e-01, 4.72718703e-05, 2.69451383e+03
65.545, 3.22083179e-01, 4.72770650e-05, 2.69440507e+03
65.555, 3.22146639e-01, 4.72822635e-05, 2.69429626e+03
65.565, 3.22210090e-01, 4.72874617e-05, 2.69418748e+03
65.575, 3.22273485e-01, 4.72926556e-05, 2.69407881e+03
65.585, 3.22336921e-01, 4.72978534e-05, 2.69397008e+03
65.595, 3.22400348e-01, 4.73030508e-05, 2.69386139e+03
65.605, 3.22463768e-01, 4.73082481e-05, 2.69375273e+03
65.615, 3.22527130e-01, 4.73134411e-05, 2.69364418e+03
65.625, 3.22590534e-01, 4.73186378e-05, 2.69353557e+03
65.635, 3.22653929e-01, 4.73238344e-05, 2.69342700e+03
65.645, 3.22717268e-01, 4.73290267e-05, 2.69331853e+03
65.655, 3.22780647e-01, 4.73342227e-05, 2.69321002e+03
65.665, 3.22844018e-01, 4.73394185e-05, 2.69310153e+03
65.675, 3.22907382e-01, 4.73446141e-05, 2.69299307e+03
65.685, 3.22970689e-01, 4.73498054e-05, 2.69288473e+03
65.695, 3.23034036e-01, 4.73550005e-05, 2.69277633e+03
65.705, 3.23097375e-01, 4.73601954e-05, 2.69266796e+03
65.715, 3.23160658e-01, 4.73653860e-05, 2.69255970e+03
65.725, 3.23223981e-01, 4.73705804e-05, 2.69245139e+03
65.735, 3.23287297e-01, 4.73757745e-05, 2.69234311e+03
65.745, 3.23350604e-01, 4.73809684e-05, 2.69223486e+03
65.755, 3.23413855e-01, 4.73861581e-05, 2.69212672e+03
65.765, 3.23477147e-01, 4.73913515e-05, 2.69201853e+03
65.775, 3.23540430e-01, 4.73965447e-05, 2.69191036e+03
65.785, 3.23603706e-01, 4.74017376e-05, 2.69180223e+03
65.795, 3.23666925e-01, 4.74069264e-05, 2.69169420e+03
65.805, 3.23730185e-01, 4.74121189e-05, 2.69158612e+03
65.815, 3.23793436e-01, 4.74173111e-05, 2.69147808e+03
65.825, 3.23856632e-01, 4.74224992e-05, 2.69137014e+03
65.835, 3.23919868e-01, 4.74276909e-05, 2.69126215e+03
65.845, 3.23983096e-01, 4.74328825e-05, 2.69115418e+03
65.855, 3.24046316e-01, 4.74380738e-05, 2.69104625e+03
65.865, 3.24109480e-01, 4.74432609e-05, 2.69093843e+03
65.875, 3.24172684e-01, 4.74484517e-05, 2.69083055e+03
65.885, 3.24235880e-01, 4.74536423e-05, 2.69072270e+03
65.895, 3.24299021e-01, 4.74588287e-05, 2.69061497e+03
65.905, 3.24362201e-01, 4.74640188e-05, 2.69050718e+03
65.915, 3.24425374e-01, 4.74692087e-05, 2.69039941e+03
65.925, 3.24488539e-01, 4.74743984e-05, 2.69029168e+03
65.935, 3.24551647e-01, 4.74795838e-05, 2.69018406e+03
65.945, 3.24614797e-01, 4.74847730e-05, 2.69007638e+03
65.955, 3.24677938e-01, 4.74899620e-05, 2.68996873e+03
65.965, 3.24741023e-01, 4.74951468e-05, 2.68986119e+03
65.975, 3.24804148e-01, 4.75003353e-05, 2.68975360e+03
65.985, 3.24867266e-01, 4.75055236e-05, 2.68964604e+03
65.995, 3.24930376e-01, 4.75107116e-05, 2.68953850e+03
66.005, 3.24993430e-01, 4.75158955e-05, 2.68943108e+03
66.015, 3.25056524e-01, 4.75210830e-05, 2.68932360e+03
66.025, 3.25119611e-01, 4.75262704e-05, 2.68921614e+03
66.035, 3.25182689e-01, 4.75314575e-05, 2.68910872e+03
66.045, 3.25245712e-01, 4.75366405e-05, 2.68900141e+03
66.055, 3.25308775e-01, 4.75418271e-05, 2.68889404e+03
66.065, 3.25371830e-01, 4.75470136e-05, 2.68878670e+03
66.075, 3.25434830e-01, 4.75521958e-05, 2.68867947e+03
66.085, 3.25497869e-01, 4.75573818e-05, 2.68857218e+03
66.095, 3.25560901e-01, 4.75625676e-05, 2.68846492e+03
66.105, 3.25623925e-01, 4.75677531e-05, 2.68835769e+03
66.115, 3.25686894e-01, 4.75729344e-05, 2.68825057e+03
66.125, 3.25749903e-01, 4.75781195e-05, 2.68814340e+03
66.135, 3.25812903e-01, 4.75833044e-05, 2.68803625e+03
66.145, 3.25875849e-01, 4.75884850e-05, 2.68792921e+03
66.155, 3.25938834e-01, 4.75936694e-05, 2.68782212e+03
66.165, 3.26001812e-01, 4.75988536e-05, 2.68771506e+03
66.175, 3.26064782e-01, 4.76040376e-05, 2.68760802e+03
66.185, 3.26127697e-01, 4.76092174e-05, 2.68750109e+03
66.195, 3.26190651e-01, 4.76144009e-05, 2.68739411e+03
66.205, 3.26253598e-01, 4.76195842e-05, 2.68728715e+03
66.215, 3.26316490e-01, 4.76247633e-05, 2.68718030e+03
66.225, 3.26379421e-01, 4.76299461e-05, 2.68707340e+03
66.235, 3.26442345e-01, 4.76351288e-05, 2.68696652e+03
66.245, 3.26505262e-01, 4.76403112e-05, 2.68685968e+03
66.255, 3.26568123e-01, 4.76454894e-05, 2.68675294e+03
66.265, 3.26631024e-01, 4.76506714e-05, 2.68664614e+03
66.275, 3.26693917e-01, 4.76558531e-05, 2.68653937e+03
66.285, 3.26756803e-01, 4.76610347e-05, 2.68643263e+03
66.295, 3.26819634e-01, 4.76662120e-05, 2.68632600e+03
66.305, 3.26882504e-01, 4.76713931e-05, 2.68621931e+03
66.315, 3.26945368e-01, 4.76765740e-05, 2.68611265e+03
66.325, 3.27008175e-01, 4.76817507e-05, 2.68600609e+03
66.335, 3.27071023e-01, 4.76869312e-05, 2.68589948e+03
66.345, 3.27133864e-01, 4.76921114e-05, 2.68579290e+03
66.355, 3.27196696e-01, 4.76972915e-05, 2.68568635e+03
66.365, 3.27259474e-01, 4.77024673e-05, 2.68557990e+03
66.375, 3.27322292e-01, 4.77076469e-05, 2.68547339e+03
66.385, 3.27385102e-01, 4.77128263e-05, 2.68536692e+03
66.395, 3.27447857e-01, 4.77180015e-05, 2.68526054e+03
66.405, 3.27510652e-01, 4.77231805e-05, 2.68515412e+03
66.415, 3.27573440e-01, 4.77283593e-05, 2.68504772e+03
66.425, 3.27636220e-01, 4.77335378e-05, 2.68494135e+03
66.435, 3.27698945e-01, 4.77387122e-05, 2.68483508e+03
66.445, 3.27761711e-01, 4.77438903e-05, 2.68472876e+03
66.455, 3.27824468e-01, 4.77490683e-05, 2.68462246e+03
66.465, 3.27887171e-01, 4.77542420e-05, 2.68451627e+03
66.475, 3.27949914e-01, 4.77594195e-05, 2.68441002e+03
66.485, 3.28012650e-01, 4.77645968e-05, 2.68430380e+03
66.495, 3.28075378e-01, 4.77697739e-05, 2.68419761e+03
66.505, 3.28138051e-01, 4.77749469e-05, 2.68409152e+03
66.515, 3.28200764e-01, 4.77801236e-05, 2.68398538e+03
66.525, 3.28263470e-01, 4.77853001e-05, 2.68387926e+03
66.535, 3.28326169e-01, 4.77904764e-05, 2.68377317e+03
66.545, 3.28388813e-01, 4.77956485e-05, 2.68366718e+03
66.555, 3.28451497e-01, 4.78008244e-05, 2.68356114e+03
66.565, 3.28514173e-01, 4.78060001e-05, 2.68345512e+03
66.575, 3.28576795e-01, 4.78111716e-05, 2.68334921e+03
66.585, 3.28639457e-01, 4.78163469e-05, 2.68324324e+03
66.595, 3.28702111e-01, 4.78215220e-05, 2.68313730e+03
66.605, 3.28764759e-01, 4.78266969e-05, 2.68303138e+03
66.615, 3.28827351e-01, 4.78318676e-05, 2.68292556e+03
66.625, 3.28889984e-01, 4.78370421e-05, 2.68281970e+03
66.635, 3.28952609e-01, 4.78422165e-05, 2.68271385e+03
66.645, 3.29015180e-01, 4.78473866e-05, 2.68260811e+03
66.655, 3.29070447e-01, 4.78519536e-05, 2.68243801e+03
66.665, 3.29132969e-01, 4.78571205e-05, 2.68233233e+03
66.675, 3.29195481e-01, 4.78622870e-05, 2.68222668e+03
