pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
59.875, 7.48247020e-01, 9.27899767e-05, 1.45161798e+03
59.885, 7.48260060e-01, 9.27925412e-05, 1.45161487e+03
59.895, 7.48273105e-01, 9.27951065e-05, 1.45161176e+03
59.905, 7.48286142e-01, 9.27976706e-05, 1.45160865e+03
59.915, 7.48299183e-01, 9.28002355e-05, 1.45160554e+03
59.925, 7.48312218e-01, 9.28027991e-05, 1.45160244e+03
59.935, 7.48325256e-01, 9.28053636e-05, 1.45159933e+03
59.945, 7.48338287e-01, 9.28079269e-05, 1.45159623e+03
59.955, 7.48351322e-01, 9.28104909e-05, 1.45159313e+03
59.965, 7.48364351e-01, 9.28130538e-05, 1.45159003e+03
59.975, 7.48377378e-01, 9.28156164e-05, 1.45158694e+03
59.985, 7.48390408e-01, 9.28181799e-05, 1.45158384e+03
59.995, 7.48403432e-01, 9.28207421e-05, 1.45158075e+03
60.005, 7.48416459e-01, 9.28233052e-05, 1.45157765e+03
60.015, 7.48429480e-01, 9.28258670e-05, 1.45157456e+03
60.025, 7.48442504e-01, 9.28284296e-05, 1.45157147e+03
60.035, 7.48455522e-01, 9.28309911e-05, 1.45156838e+03
60.045, 7.48468538e-01, 9.28335523e-05, 1.45156530e+03
60.055, 7.48481558e-01, 9.28361143e-05, 1.45156221e+03
60.065, 7.48494571e-01, 9.28386751e-05, 1.45155913e+03
60.075, 7.48507588e-01, 9.28412367e-05, 1.45155605e+03
60.085, 7.48520598e-01, 9.28437971e-05, 1.45155297e+03
60.095, 7.48533612e-01, 9.28463583e-05, 1.45154989e+03
60.105, 7.48546619e-01, 9.28489183e-05, 1.45154681e+03
60.115, 7.48559630e-01, 9.28514791e-05, 1.45154374e+03
60.125, 7.48572634e-01, 9.28540387e-05, 1.45154066e+03
60.135, 7.48585637e-01, 9.28565981e-05, 1.45153759e+03
60.145, 7.48598643e-01, 9.28591582e-05, 1.45153452e+03
60.155, 7.48611643e-01, 9.28617172e-05, 1.45153145e+03
60.165, 7.48624646e-01, 9.28642770e-05, 1.45152838e+03
60.175, 7.48637642e-01, 9.28668355e-05, 1.45152532e+03
60.185, 7.48650642e-01, 9.28693949e-05, 1.45152225e+03
60.195, 7.48663636e-01, 9.28719531e-05, 1.45151919e+03
60.205, 7.48676633e-01, 9.28745120e-05, 1.45151613e+03
60.215, 7.48689623e-01, 9.28770698e-05, 1.45151307e+03
60.225, 7.48702612e-01, 9.28796273e-05, 1.45151001e+03
60.235, 7.48715605e-01, 9.28821857e-05, 1.45150695e+03
60.245, 7.48728591e-01, 9.28847428e-05, 1.45150390e+03
60.255, 7.48741580e-01, 9.28873007e-05, 1.45150085e+03
60.265, 7.48754563e-01, 9.28898575e-05, 1.45149779e+03
60.275, 7.48767550e-01, 9.28924150e-05, 1.45149474e+03
60.285, 7.48780530e-01, 9.28949713e-05, 1.45149170e+03
60.295, 7.48793508e-01, 9.28975275e-05, 1.45148865e+03
60.305, 7.48806490e-01, 9.29000844e-05, 1.45148560e+03
60.315, 7.48819466e-01, 9.29026401e-05, 1.45148256e+03
60.325, 7.48832445e-01, 9.29051966e-05, 1.45147952e+03
60.335, 7.48845417e-01, 9.29077519e-05, 1.45147648e+03
60.345, 7.48858393e-01, 9.29103080e-05, 1.45147344e+03
60.355, 7.48871363e-01, 9.29128630e-05, 1.45147040e+03
60.365, 7.48884335e-01, 9.29154187e-05, 1.45146736e+03
60.375, 7.48897302e-01, 9.29179732e-05, 1.45146433e+03
60.385, 7.48910267e-01, 9.29205275e-05, 1.45146130e+03
60.395, 7.48923235e-01, 9.29230826e-05, 1.45145826e+03
60.405, 7.48936197e-01, 9.29256365e-05, 1.45145523e+03
60.415, 7.48949163e-01, 9.29281912e-05, 1.45145221e+03
60.425, 7.48962121e-01, 9.29307447e-05, 1.45144918e+03
60.435, 7.48975084e-01, 9.29332989e-05, 1.45144615e+03
60.445, 7.48988040e-01, 9.29358520e-05, 1.45144313e+03
60.455, 7.49000999e-01, 9.29384059e-05, 1.45144011e+03
60.465, 7.49013952e-01, 9.29409586e-05, 1.45143709e+03
60.475, 7.49026903e-01, 9.29435111e-05, 1.45143407e+03
60.485, 7.49039858e-01, 9.29460643e-05, 1.45143105e+03
60.495, 7.49052807e-01, 9.29486164e-05, 1.45142804e+03
60.505, 7.49065759e-01, 9.29511693e-05, 1.45142502e+03
60.515, 7.49078704e-01, 9.29537210e-05, 1.45142201e+03
60.525, 7.49091653e-01, 9.29562734e-05, 1.45141900e+03
60.535, 7.49104595e-01, 9.29588247e-05, 1.45141599e+03
60.545, 7.49117536e-01, 9.29613758e-05, 1.45141298e+03
60.555, 7.49130481e-01, 9.29639276e-05, 1.45140998e+03
60.565, 7.49143419e-01, 9.29664783e-05, 1.45140697e+03
60.575, 7.49156360e-01, 9.29690298e-05, 1.45140397e+03
60.585, 7.49169295e-01, 9.29715800e-05, 1.45140097e+03
60.595, 7.49182233e-01, 9.29741311e-05, 1.45139797e+03
60.605, 7.49195165e-01, 9.29766810e-05, 1.45139497e+03
60.615, 7.49208101e-01, 9.29792316e-05, 1.45139197e+03
60.625, 7.49221030e-01, 9.29817811e-05, 1.45138897e+03
60.635, 7.49233957e-01, 9.29843303e-05, 1.45138598e+03
60.645, 7.49246888e-01, 9.29868804e-05, 1.45138299e+03
60.655, 7.49259813e-01, 9.29894292e-05, 1.45138000e+03
60.665, 7.49272740e-01, 9.29919789e-05, 1.45137701e+03
60.675, 7.49285662e-01, 9.29945273e-05, 1.45137402e+03
60.685, 7.49298587e-01, 9.29970766e-05, 1.45137103e+03
60.695, 7.49311505e-01, 9.29996246e-05, 1.45136805e+03
60.705, 7.49324427e-01, 9.30021735e-05, 1.45136507e+03
60.715, 7.49337343e-01, 9.30047211e-05, 1.45136209e+03
60.725, 7.49350257e-01, 9.30072686e-05, 1.45135911e+03
60.735, 7.49363174e-01, 9.30098168e-05, 1.45135613e+03
60.745, 7.49376086e-01, 9.30123639e-05, 1.45135315e+03
60.755, 7.49389000e-01, 9.30149117e-05, 1.45135018e+03
60.765, 7.49401908e-01, 9.30174583e-05, 1.45134720e+03
60.775, 7.49414820e-01, 9.30200058e-05, 1.45134423e+03
60.785, 7.49427725e-01, 9.30225520e-05, 1.45134126e+03
60.795, 7.49440628e-01, 9.30250981e-05, 1.45133829e+03
60.805, 7.49453536e-01, 9.30276449e-05, 1.45133532e+03
60.815, 7.49466436e-01, 9.30301906e-05, 1.45133236e+03
60.825, 7.49479340e-01, 9.30327370e-05, 1.45132939e+03
60.835, 7.49492238e-01, 9.30352822e-05, 1.45132643e+03
60.845, 7.49505139e-01, 9.30378283e-05, 1.45132347e+03
60.855, 7.49518034e-01, 9.30403731e-05, 1.45132051e+03
60.865, 7.49530932e-01, 9.30429187e-05, 1.45131755e+03
60.875, 7.49543824e-01, 9.30454632e-05, 1.45131459e+03
60.885, 7.49556714e-01, 9.30480075e-05, 1.45131164e+03
60.895, 7.49569608e-01, 9.30505525e-05, 1.45130868e+03
60.905, 7.49582495e-01, 9.30530963e-05, 1.45130573e+03
60.915, 7.49595386e-01, 9.30556410e-05, 1.45130278e+03
60.925, 7.49608270e-01, 9.30581844e-05, 1.45129983e+03
60.935, 7.49621158e-01, 9.30607286e-05, 1.45129689e+03
60.945, 7.49634039e-01, 9.30632717e-05, 1.45129394e+03
60.955, 7.49646924e-01, 9.30658155e-05, 1.45129100e+03
60.965, 7.49659803e-01, 9.30683582e-05, 1.45128805e+03
60.975, 7.49672679e-01, 9.30709006e-05, 1.45128511e+03
60.985, 7.49685560e-01, 9.30734439e-05, 1.45128217e+03
60.995, 7.49698434e-01, 9.30759859e-05, 1.45127923e+03
61.005, 7.49711311e-01, 9.30785288e-05, 1.45127630e+03
61.015, 7.49724182e-01, 9.30810704e-05, 1.45127336e+03
61.025, 7.49737057e-01, 9.30836129e-05, 1.45127043e+03
61.035, 7.49749925e-01, 9.30861541e-05, 1.45126750e+03
61.045, 7.49762791e-01, 9.30886952e-05, 1.45126457e+03
61.055, 7.49775661e-01, 9.30912370e-05, 1.45126164e+03
61.065, 7.49788525e-01, 9.30937777e-05, 1.45125871e+03
61.075, 7.49801392e-01, 9.30963191e-05, 1.45125578e+03
61.085, 7.49814253e-01, 9.30988594e-05, 1.45125286e+03
61.095, 7.49827117e-01, 9.31014004e-05, 1.45124994e+03
61.105, 7.49839975e-01, 9.31039403e-05, 1.45124702e+03
61.115, 7.49852836e-01, 9.31064809e-05, 1.45124410e+03
61.125, 7.49865691e-01, 9.31090204e-05, 1.45124118e+03
61.135, 7.49878544e-01, 9.31115597e-05, 1.45123826e+03
61.145, 7.49891401e-01, 9.31140997e-05, 1.45123535e+03
61.155, 7.49904251e-01, 9.31166386e-05, 1.45123243e+03
61.165, 7.49917105e-01, 9.31191783e-05, 1.45122952e+03
61.175, 7.49929952e-01, 9.31217167e-05, 1.45122661e+03
61.185, 7.49942803e-01, 9.31242560e-05, 1.45122370e+03
61.195, 7.49955648e-01, 9.31267941e-05, 1.45122079e+03
61.205, 7.49968496e-01, 9.31293329e-05, 1.45121789e+03
61.215, 7.49981337e-01, 9.31318706e-05, 1.45121498e+03
61.225, 7.49994177e-01, 9.31344081e-05, 1.45121208e+03
61.235, 7.50007021e-01, 9.31369464e-05, 1.45120918e+03
61.245, 7.50019858e-01, 9.31394835e-05, 1.45120628e+03
61.255, 7.50032698e-01, 9.31420213e-05, 1.45120338e+03
61.265, 7.50045533e-01, 9.31445580e-05, 1.45120048e+03
61.275, 7.50058370e-01, 9.31470955e-05, 1.45119759e+03
61.285, 7.50071201e-01, 9.31496318e-05, 1.45119470e+03
61.295, 7.50084031e-01, 9.31521679e-05, 1.45119180e+03
61.305, 7.50096865e-01, 9.31547048e-05, 1.45118891e+03
61.315, 7.50109691e-01, 9.31572405e-05, 1.45118602e+03
61.325, 7.50122522e-01, 9.31597770e-05, 1.45118314e+03
61.335, 7.50135346e-01, 9.31623123e-05, 1.45118025e+03
61.345, 7.50148173e-01, 9.31648484e-05, 1.45117737e+03
61.355, 7.50160994e-01, 9.31673833e-05, 1.45117448e+03
61.365, 7.50173818e-01, 9.31699190e-05, 1.45117160e+03
61.375, 7.50186636e-01, 9.31724535e-05, 1.45116872e+03
61.385, 7.50199453e-01, 9.31749878e-05, 1.45116584e+03
61.395, 7.50212273e-01, 9.31775229e-05, 1.45116297e+03
61.405, 7.50225087e-01, 9.31800569e-05, 1.45116009e+03
61.415, 7.50237904e-01, 9.31825916e-05, 1.45115722e+03
61.425, 7.50250715e-01, 9.31851251e-05, 1.45115434e+03
61.435, 7.50263529e-01, 9.31876594e-05, 1.45115147e+03
61.445, 7.50276337e-01, 9.31901926e-05, 1.45114860e+03
61.455, 7.50289148e-01, 9.31927265e-05, 1.45114574e+03
61.465, 7.50301953e-01, 9.31952593e-05, 1.45114287e+03
61.475, 7.50314756e-01, 9.31977918e-05, 1.45114001e+03
61.485, 7.50327563e-01, 9.32003251e-05, 1.45113714e+03
61.495, 7.50340364e-01, 9.32028573e-05, 1.45113428e+03
61.505, 7.50353168e-01, 9.32053902e-05, 1.45113142e+03
61.515, 7.50365965e-01, 9.32079220e-05, 1.45112856e+03
61.525, 7.50378766e-01, 9.32104545e-05, 1.45112570e+03
61.535, 7.50391561e-01, 9.32129859e-05, 1.45112285e+03
61.545, 7.50404354e-01, 9.32155171e-05, 1.45112000e+03
61.555, 7.50417151e-01, 9.32180490e-05, 1.45111714e+03
61.565, 7.50429941e-01, 9.32205798e-05, 1.45111429e+03
61.575, 7.50442735e-01, 9.32231114e-05, 1.45111144e+03
61.585, 7.50455523e-01, 9.32256418e-05, 1.45110859e+03
61.595, 7.50468314e-01, 9.32281730e-05, 1.45110575e+03
61.605, 7.50481098e-01, 9.32307030e-05, 1.45110290e+03
61.615, 7.50493886e-01, 9.32332337e-05, 1.45110006e+03
61.625, 7.50506668e-01, 9.32357633e-05, 1.45109722e+03
61.635, 7.50519448e-01, 9.32382928e-05, 1.45109438e+03
61.645, 7.50532231e-01, 9.32408229e-05, 1.45109154e+03
61.655, 7.50545009e-01, 9.32433520e-05, 1.45108870e+03
61.665, 7.50557789e-01, 9.32458818e-05, 1.45108586e+03
61.675, 7.50570564e-01, 9.32484104e-05, 1.45108303e+03
61.685, 7.50583341e-01, 9.32509398e-05, 1.45108020e+03
61.695, 7.50596113e-01, 9.32534680e-05, 1.45107737e+03
61.705, 7.50608888e-01, 9.32559970e-05, 1.45107453e+03
61.715, 7.50621656e-01, 9.32585249e-05, 1.45107171e+03
61.725, 7.50634423e-01, 9.32610525e-05, 1.45106888e+03
61.735, 7.50647194e-01, 9.32635810e-05, 1.45106605e+03
61.745, 7.50659958e-01, 9.32661082e-05, 1.45106323e+03
61.755, 7.50672726e-01, 9.32686363e-05, 1.45106041e+03
61.765, 7.50685487e-01, 9.32711631e-05, 1.45105759e+03
61.775, 7.50698252e-01, 9.32736908e-05, 1.45105477e+03
61.785, 7.50711010e-01, 9.32762173e-05, 1.45105195e+03
61.795, 7.50723767e-01, 9.32787435e-05, 1.45104913e+03
61.805, 7.50736527e-01, 9.32812706e-05, 1.45104632e+03
61.815, 7.50749281e-01, 9.32837965e-05, 1.45104351e+03
61.825, 7.50762039e-01, 9.32863232e-05, 1.45104069e+03
61.835, 7.50774790e-01, 9.32888487e-05, 1.45103788e+03
61.845, 7.50787545e-01, 9.32913749e-05, 1.45103507e+03
61.855, 7.50800293e-01, 9.32939001e-05, 1.45103227e+03
61.865, 7.50813045e-01, 9.32964260e-05, 1.45102946e+03
61.875, 7.50825790e-01, 9.32989507e-05, 1.45102666e+03
61.885, 7.50838534e-01, 9.33014752e-05, 1.45102386e+03
61.895, 7.50851281e-01, 9.33040005e-05, 1.45102105e+03
61.905, 7.50864022e-01, 9.33065247e-05, 1.45101825e+03
61.915, 7.50876767e-01, 9.33090496e-05, 1.45101546e+03
61.925, 7.50889505e-01, 9.33115733e-05, 1.45101266e+03
61.935, 7.50902247e-01, 9.33140979e-05, 1.45100986e+03
61.945, 7.50914982e-01, 9.33166212e-05, 1.45100707e+03
61.955, 7.50927721e-01, 9.33191454e-05, 1.45100428e+03
61.965, 7.50940453e-01, 9.33216683e-05, 1.45100149e+03
61.975, 7.50953184e-01, 9.33241911e-05, 1.45099870e+03
61.985, 7.50965918e-01, 9.33267147e-05, 1.45099591e+03
61.995, 7.50978646e-01, 9.33292371e-05, 1.45099312e+03
62.005, 7.50991378e-01, 9.33317602e-05, 1.45099034e+03
62.015, 7.51004103e-01, 9.33342822e-05, 1.45098756e+03
62.025, 7.51016832e-01, 9.33368050e-05, 1.45098477e+03
62.035, 7.51029554e-01, 9.33393266e-05, 1.45098199e+03
62.045, 7.51042275e-01, 9.33418481e-05, 1.45097921e+03
62.055, 7.51054999e-01, 9.33443703e-05, 1.45097644e+03
62.065, 7.51067717e-01, 9.33468913e-05, 1.45097366e+03
62.075, 7.51080439e-01, 9.33494131e-05, 1.45097089e+03
62.085, 7.51093154e-01, 9.33519337e-05, 1.45096811e+03
62.095, 7.51105873e-01, 9.33544552e-05, 1.45096534e+03
62.105, 7.51118585e-01, 9.33569754e-05, 1.45096257e+03
62.115, 7.51131300e-01, 9.33594965e-05, 1.45095980e+03
62.125, 7.51144010e-01, 9.33620163e-05, 1.45095704e+03
62.135, 7.51156718e-01, 9.33645360e-05, 1.45095427e+03
62.145, 7.51169429e-01, 9.33670565e-05, 1.45095151e+03
62.155, 7.51182134e-01, 9.33695758e-05, 1.45094875e+03
62.165, 7.51194843e-01, 9.33720958e-05, 1.45094598e+03
62.175, 7.51207545e-01, 9.33746147e-05, 1.45094323e+03
62.185, 7.51220251e-01, 9.33771344e-05, 1.45094047e+03
62.195, 7.51232950e-01, 9.33796530e-05, 1.45093771e+03
62.205, 7.51245653e-01, 9.33821722e-05, 1.45093496e+03
62.215, 7.51258349e-01, 9.33846904e-05, 1.45093220e+03
62.225, 7.51271045e-01, 9.33872083e-05, 1.45092945e+03
62.235, 7.51283743e-01, 9.33897270e-05, 1.45092670e+03
62.245, 7.51296435e-01, 9.33922446e-05, 1.45092395e+03
62.255, 7.51309131e-01, 9.33947629e-05, 1.45092120e+03
62.265, 7.51321820e-01, 9.33972801e-05, 1.45091846e+03
62.275, 7.51334513e-01, 9.33997980e-05, 1.45091571e+03
62.285, 7.51347200e-01, 9.34023148e-05, 1.45091297e+03
62.295, 7.51359885e-01, 9.34048314e-05, 1.45091023e+03
62.305, 7.51372573e-01, 9.34073488e-05, 1.45090749e+03
62.315, 7.51385255e-01, 9.34098650e-05, 1.45090475e+03
62.325, 7.51397941e-01, 9.34123820e-05, 1.45090201e+03
62.335, 7.51410620e-01, 9.34148978e-05, 1.45089928e+03
62.345, 7.51423303e-01, 9.34174144e-05, 1.45089654e+03
62.355, 7.51435980e-01, 9.34199298e-05, 1.45089381e+03
62.365, 7.51448660e-01, 9.34224461e-05, 1.45089108e+03
62.375, 7.51461333e-01, 9.34249611e-05, 1.45088835e+03
62.385, 7.51474005e-01, 9.34274760e-05, 1.45088562e+03
62.395, 7.51486681e-01, 9.34299916e-05, 1.45088289e+03
62.405, 7.51499351e-01, 9.34325061e-05, 1.45088017e+03
62.415, 7.51512023e-01, 9.34350213e-05, 1.45087744e+03
62.425, 7.51524690e-01, 9.34375354e-05, 1.45087472e+03
62.435, 7.51537360e-01, 9.34400503e-05, 1.45087200e+03
62.445, 7.51550024e-01, 9.34425640e-05, 1.45086928e+03
62.455, 7.51562691e-01, 9.34450785e-05, 1.45086656e+03
62.465, 7.51575351e-01, 9.34475918e-05, 1.45086385e+03
62.475, 7.51588011e-01, 9.34501050e-05, 1.45086113e+03
62.485, 7.51600674e-01, 9.34526189e-05, 1.45085842e+03
62.495, 7.51613330e-01, 9.34551316e-05, 1.45085571e+03
62.505, 7.51625990e-01, 9.34576451e-05, 1.45085300e+03
62.515, 7.51638644e-01, 9.34601575e-05, 1.45085029e+03
62.525, 7.51651301e-01, 9.34626707e-05, 1.45084758e+03
62.535, 7.51663952e-01, 9.34651826e-05, 1.45084487e+03
62.545, 7.51676602e-01, 9.34676944e-05, 1.45084217e+03
62.555, 7.51689255e-01, 9.34702070e-05, 1.45083947e+03
62.565, 7.51701901e-01, 9.34727184e-05, 1.45083677e+03
62.575, 7.51714551e-01, 9.34752306e-05, 1.45083407e+03
62.585, 7.51727195e-01, 9.34777416e-05, 1.45083137e+03
62.595, 7.51739842e-01, 9.34802534e-05, 1.45082867e+03
62.605, 7.51752483e-01, 9.34827641e-05, 1.45082597e+03
62.615, 7.51765128e-01, 9.34852755e-05, 1.45082328e+03
62.625, 7.51777766e-01, 9.34877858e-05, 1.45082059e+03
62.635, 7.51790403e-01, 9.34902959e-05, 1.45081790e+03
62.645, 7.51803043e-01, 9.34928067e-05, 1.45081521e+03
62.655, 7.51815677e-01, 9.34953164e-05, 1.45081252e+03
62.665, 7.51828314e-01, 9.34978269e-05, 1.45080983e+03
62.675, 7.51840945e-01, 9.35003362e-05, 1.45080714e+03
62.685, 7.51853580e-01, 9.35028463e-05, 1.45080446e+03
62.695, 7.51866208e-01, 9.35053552e-05, 1.45080178e+03
62.705, 7.51878840e-01, 9.35078649e-05, 1.45079910e+03
62.715, 7.51891465e-01, 9.35103734e-05, 1.45079642e+03
62.725, 7.51904089e-01, 9.35128818e-05, 1.45079374e+03
62.735, 7.51916716e-01, 9.35153909e-05, 1.45079106e+03
62.745, 7.51929338e-01, 9.35178989e-05, 1.45078839e+03
62.755, 7.51941962e-01, 9.35204077e-05, 1.45078571e+03
62.765, 7.51954581e-01, 9.35229153e-05, 1.45078304e+03
62.775, 7.51967202e-01, 9.35254236e-05, 1.45078037e+03
62.785, 7.51979818e-01, 9.35279308e-05, 1.45077770e+03
62.795, 7.51992432e-01, 9.35304379e-05, 1.45077503e+03
62.805, 7.52005050e-01, 9.35329457e-05, 1.45077237e+03
62.815, 7.52017661e-01, 9.35354523e-05, 1.45076970e+03
62.825, 7.52030276e-01, 9.35379597e-05, 1.45076704e+03
62.835, 7.52042884e-01, 9.35404660e-05, 1.45076438e+03
62.845, 7.52055496e-01, 9.35429730e-05, 1.45076172e+03
62.855, 7.52068102e-01, 9.35454789e-05, 1.45075906e+03
62.865, 7.52080711e-01, 9.35479856e-05, 1.45075640e+03
62.875, 7.52093314e-01, 9.35504911e-05, 1.45075374e+03
62.885, 7.52105915e-01, 9.35529964e-05, 1.45075109e+03
62.895, 7.52118520e-01, 9.35555025e-05, 1.45074844e+03
62.905, 7.52131119e-01, 9.35580075e-05, 1.45074578e+03
62.915, 7.52143721e-01, 9.35605132e-05, 1.45074313e+03
62.925, 7.52156317e-01, 9.35630177e-05, 1.45074048e+03
62.935, 7.52168916e-01, 9.35655231e-05, 1.45073784e+03
62.945, 7.52181509e-01, 9.35680272e-05, 1.45073519e+03
62.955, 7.52194106e-01, 9.35705322e-05, 1.45073255e+03
62.965, 7.52206696e-01, 9.35730360e-05, 1.45072990e+03
62.975, 7.52219285e-01, 9.35755396e-05, 1.45072726e+03
62.985, 7.52231877e-01, 9.35780440e-05, 1.45072462e+03
62.995, 7.52244463e-01, 9.35805472e-05, 1.45072198e+03
63.005, 7.52257053e-01, 9.35830512e-05, 1.45071935e+03
63.015, 7.52269636e-01, 9.35855541e-05, 1.45071671e+03
63.025, 7.52282222e-01, 9.35880577e-05, 1.45071408e+03
63.035, 7.52294803e-01, 9.35905602e-05, 1.45071144e+03
63.045, 7.52307382e-01, 9.35930625e-05, 1.45070881e+03
63.055, 7.52319964e-01, 9.35955656e-05, 1.45070618e+03
63.065, 7.52332541e-01, 9.35980675e-05, 1.45070355e+03
63.075, 7.52345120e-01, 9.36005701e-05, 1.45070093e+03
63.085, 7.52357694e-01, 9.36030717e-05, 1.45069830e+03
63.095, 7.52370270e-01, 9.36055740e-05, 1.45069568e+03
63.105, 7.52382841e-01, 9.36080751e-05, 1.45069305e+03
63.115, 7.52395415e-01, 9.36105771e-05, 1.45069043e+03
63.125, 7.52407983e-01, 9.36130779e-05, 1.45068781e+03
63.135, 7.52420549e-01, 9.36155785e-05, 1.45068519e+03
63.145, 7.52433119e-01, 9.36180798e-05, 1.45068258e+03
63.155, 7.52445683e-01, 9.36205800e-05, 1.45067996e+03
63.165, 7.52458250e-01, 9.36230810e-05, 1.45067735e+03
63.175, 7.52470811e-01, 9.36255809e-05, 1.45067474e+03
63.185, 7.52483375e-01, 9.36280815e-05, 1.45067212e+03
63.195, 7.52495933e-01, 9.36305809e-05, 1.45066951e+03
63.205, 7.52508495e-01, 9.36330812e-05, 1.45066691e+03
63.215, 7.52521050e-01, 9.36355802e-05, 1.45066430e+03
63.225, 7.52533604e-01, 9.36380792e-05, 1.45066169e+03
63.235, 7.52546161e-01, 9.36405788e-05, 1.45065909e+03
63.245, 7.52558712e-01, 9.36430773e-05, 1.45065649e+03
63.255, 7.52571267e-01, 9.36455766e-05, 1.45065389e+03
63.265, 7.52583815e-01, 9.36480748e-05, 1.45065129e+03
63.275, 7.52596367e-01, 9.36505737e-05, 1.45064869e+03
63.285, 7.52608912e-01, 9.36530715e-05, 1.45064609e+03
63.295, 7.52621457e-01, 9.36555691e-05, 1.45064350e+03
63.305, 7.52634004e-01, 9.36580674e-05, 1.45064090e+03
63.315, 7.52646546e-01, 9.36605646e-05, 1.45063831e+03
63.325, 7.52659090e-01, 9.36630626e-05, 1.45063572e+03
63.335, 7.52671629e-01, 9.36655594e-05, 1.45063313e+03
63.345, 7.52684171e-01, 9.36680570e-05, 1.45063054e+03
63.355, 7.52696707e-01, 9.36705535e-05, 1.45062796e+03
63.365, 7.52709246e-01, 9.36730507e-05, 1.45062537e+03
63.375, 7.52721779e-01, 9.36755468e-05, 1.45062279e+03
63.385, 7.52734311e-01, 9.36780427e-05, 1.45062021e+03
63.395, 7.52746846e-01, 9.36805394e-05, 1.45061763e+03
63.405, 7.52759375e-01, 9.36830349e-05, 1.45061505e+03
63.415, 7.52771907e-01, 9.36855312e-05, 1.45061247e+03
63.425, 7.52784433e-01, 9.36880263e-05, 1.45060989e+03
63.435, 7.52796962e-01, 9.36905222e-05, 1.45060732e+03
63.445, 7.52809486e-01, 9.36930170e-05, 1.45060474e+03
63.455, 7.52822012e-01, 9.36955126e-05, 1.45060217e+03
63.465, 7.52834533e-01, 9.36980070e-05, 1.45059960e+03
63.475, 7.52847052e-01, 9.37005012e-05, 1.45059703e+03
63.485, 7.52859575e-01, 9.37029962e-05, 1.45059446e+03
63.495, 7.52872091e-01, 9.37054900e-05, 1.45059190e+03
63.505, 7.52884611e-01, 9.37079846e-05, 1.45058933e+03
63.515, 7.52897125e-01, 9.37104781e-05, 1.45058677e+03
63.525, 7.52909642e-01, 9.37129723e-05, 1.45058421e+03
63.535, 7.52922153e-01, 9.37154654e-05, 1.45058165e+03
63.545, 7.52934662e-01, 9.37179583e-05, 1.45057909e+03
63.555, 7.52947175e-01, 9.37204520e-05, 1.45057653e+03
63.565, 7.52959682e-01, 9.37229445e-05, 1.45057397e+03
63.575, 7.52972192e-01, 9.37254378e-05, 1.45057142e+03
63.585, 7.52984696e-01, 9.37279300e-05, 1.45056886e+03
63.595, 7.52997203e-01, 9.37304229e-05, 1.45056631e+03
63.605, 7.53009704e-01, 9.37329147e-05, 1.45056376e+03
63.615, 7.53022209e-01, 9.37354073e-05, 1.45056121e+03
63.625, 7.53034707e-01, 9.37378987e-05, 1.45055866e+03
63.635, 7.53047205e-01, 9.37403899e-05, 1.45055612e+03
63.645, 7.53059705e-01, 9.37428819e-05, 1.45055357e+03
63.655, 7.53072199e-01, 9.37453728e-05, 1.45055103e+03
63.665, 7.53084697e-01, 9.37478644e-05, 1.45054849e+03
63.675, 7.53097189e-01, 9.37503549e-05, 1.45054595e+03
63.685, 7.53109684e-01, 9.37528461e-05, 1.45054341e+03
63.695, 7.53122172e-01, 9.37553363e-05, 1.45054087e+03
63.705, 7.53134665e-01, 9.37578271e-05, 1.45053833e+03
63.715, 7.53147151e-01, 9.37603169e-05, 1.45053580e+03
63.725, 7.53159635e-01, 9.37628064e-05, 1.45053327e+03
63.735, 7.53172123e-01, 9.37652968e-05, 1.45053073e+03
63.745, 7.53184605e-01, 9.37677860e-05, 1.45052820e+03
63.755, 7.53197091e-01, 9.37702759e-05, 1.45052567e+03
63.765, 7.53209570e-01, 9.37727647e-05, 1.45052315e+03
63.775, 7.53222052e-01, 9.37752543e-05, 1.45052062e+03
63.785, 7.53234529e-01, 9.37777428e-05, 1.45051810e+03
63.795, 7.53247004e-01, 9.37802310e-05, 1.45051557e+03
63.805, 7.53259482e-01, 9.37827200e-05, 1.45051305e+03
63.815, 7.53271955e-01, 9.37852079e-05, 1.45051053e+03
63.825, 7.53284430e-01, 9.37876966e-05, 1.45050801e+03
63.835, 7.53296900e-01, 9.37901841e-05, 1.45050549e+03
63.845, 7.53309373e-01, 9.37926724e-05, 1.45050298e+03
63.855, 7.53321840e-01, 9.37951595e-05, 1.45050046e+03
63.865, 7.53334310e-01, 9.37976475e-05, 1.45049795e+03
63.875, 7.53346774e-01, 9.38001342e-05, 1.45049544e+03
63.885, 7.53359237e-01, 9.38026208e-05, 1.45049293e+03
63.895, 7.53371703e-01, 9.38051082e-05, 1.45049042e+03
63.905, 7.53384163e-01, 9.38075944e-05, 1.45048791e+03
63.915, 7.53396626e-01, 9.38100814e-05, 1.45048540e+03
63.925, 7.53409084e-01, 9.38125673e-05, 1.45048290e+03
63.935, 7.53421544e-01, 9.38150539e-05, 1.45048039e+03
63.945, 7.53433999e-01, 9.38175394e-05, 1.45047789e+03
63.955, 7.53446457e-01, 9.38200256e-05, 1.45047539e+03
