pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
16.695, 1.00387087e+00, 8.52650456e-04, 1.27847624e+02
16.705, 1.00387521e+00, 8.52650044e-04, 1.27856716e+02
16.715, 1.00387954e+00, 8.52649632e-04, 1.27865808e+02
16.725, 1.00388388e+00, 8.52649220e-04, 1.27874900e+02
16.735, 1.00388821e+00, 8.52648809e-04, 1.27883992e+02
16.745, 1.00389255e+00, 8.52648398e-04, 1.27893084e+02
16.755, 1.00389688e+00, 8.52647987e-04, 1.27902174e+02
16.765, 1.00390122e+00, 8.52647577e-04, 1.27911265e+02
16.775, 1.00390555e+00, 8.52647166e-04, 1.27920357e+02
16.785, 1.00390988e+00, 8.52646756e-04, 1.27929448e+02
16.795, 1.00391422e+00, 8.52646347e-04, 1.27938540e+02
16.805, 1.00391855e+00, 8.52645937e-04, 1.27947631e+02
16.815, 1.00392289e+00, 8.52645528e-04, 1.27956722e+02
16.825, 1.00392722e+00, 8.52645119e-04, 1.27965814e+02
16.835, 1.00393155e+00, 8.52644711e-04, 1.27974903e+02
16.845, 1.00393589e+00, 8.52644303e-04, 1.27983994e+02
16.855, 1.00394022e+00, 8.52643895e-04, 1.27993085e+02
16.865, 1.00394455e+00, 8.52643487e-04, 1.28002176e+02
16.875, 1.00394889e+00, 8.52643080e-04, 1.28011267e+02
16.885, 1.00395322e+00, 8.52642673e-04, 1.28020358e+02
16.895, 1.00395755e+00, 8.52642266e-04, 1.28029449e+02
16.905, 1.00396189e+00, 8.52641860e-04, 1.28038539e+02
16.915, 1.00396622e+00, 8.52641454e-04, 1.28047630e+02
16.925, 1.00397055e+00, 8.52641048e-04, 1.28056719e+02
16.935, 1.00397489e+00, 8.52640643e-04, 1.28065809e+02
16.945, 1.00397922e+00, 8.52640237e-04, 1.28074900e+02
16.955, 1.00398355e+00, 8.52639833e-04, 1.28083990e+02
16.965, 1.00398788e+00, 8.52639428e-04, 1.28093080e+02
16.975, 1.00399222e+00, 8.52639024e-04, 1.28102170e+02
16.985, 1.00399655e+00, 8.52638620e-04, 1.28111261e+02
16.995, 1.00400088e+00, 8.52638216e-04, 1.28120351e+02
17.005, 1.00400521e+00, 8.52637812e-04, 1.28129439e+02
17.015, 1.00400955e+00, 8.52637409e-04, 1.28138529e+02
17.025, 1.00401388e+00, 8.52637006e-04, 1.28147619e+02
17.035, 1.00401821e+00, 8.52636604e-04, 1.28156708e+02
17.045, 1.00402254e+00, 8.52636202e-04, 1.28165798e+02
17.055, 1.00402687e+00, 8.52635800e-04, 1.28174888e+02
17.065, 1.00403121e+00, 8.52635398e-04, 1.28183977e+02
17.075, 1.00403554e+00, 8.52634997e-04, 1.28193067e+02
17.085, 1.00403987e+00, 8.52634596e-04, 1.28202155e+02
17.095, 1.00404420e+00, 8.52634195e-04, 1.28211244e+02
17.105, 1.00404853e+00, 8.52633794e-04, 1.28220333e+02
17.115, 1.00405286e+00, 8.52633394e-04, 1.28229423e+02
17.125, 1.00405719e+00, 8.52632994e-04, 1.28238512e+02
17.135, 1.00406153e+00, 8.52632595e-04, 1.28247601e+02
17.145, 1.00406586e+00, 8.52632195e-04, 1.28256690e+02
17.155, 1.00407019e+00, 8.52631796e-04, 1.28265779e+02
17.165, 1.00407452e+00, 8.52631398e-04, 1.28274868e+02
17.175, 1.00407885e+00, 8.52630999e-04, 1.28283955e+02
17.185, 1.00408318e+00, 8.52630601e-04, 1.28293044e+02
17.195, 1.00408751e+00, 8.52630203e-04, 1.28302133e+02
17.205, 1.00409184e+00, 8.52629806e-04, 1.28311221e+02
17.215, 1.00409617e+00, 8.52629409e-04, 1.28320310e+02
17.225, 1.00410050e+00, 8.52629012e-04, 1.28329398e+02
17.235, 1.00410483e+00, 8.52628615e-04, 1.28338487e+02
17.245, 1.00410916e+00, 8.52628219e-04, 1.28347575e+02
17.255, 1.00411349e+00, 8.52627823e-04, 1.28356662e+02
17.265, 1.00411782e+00, 8.52627427e-04, 1.28365750e+02
17.275, 1.00412215e+00, 8.52627031e-04, 1.28374838e+02
17.285, 1.00412648e+00, 8.52626636e-04, 1.28383926e+02
17.295, 1.00413081e+00, 8.52626241e-04, 1.28393014e+02
17.305, 1.00413514e+00, 8.52625847e-04, 1.28402102e+02
17.315, 1.00413947e+00, 8.52625453e-04, 1.28411190e+02
17.325, 1.00414380e+00, 8.52625059e-04, 1.28420278e+02
17.335, 1.00414813e+00, 8.52624665e-04, 1.28429364e+02
17.345, 1.00415246e+00, 8.52624272e-04, 1.28438452e+02
17.355, 1.00415679e+00, 8.52623878e-04, 1.28447539e+02
17.365, 1.00416112e+00, 8.52623486e-04, 1.28456627e+02
17.375, 1.00416545e+00, 8.52623093e-04, 1.28465714e+02
17.385, 1.00416978e+00, 8.52622701e-04, 1.28474802e+02
17.395, 1.00417411e+00, 8.52622309e-04, 1.28483889e+02
17.405, 1.00417843e+00, 8.52621917e-04, 1.28492976e+02
17.415, 1.00418276e+00, 8.52621526e-04, 1.28502063e+02
17.425, 1.00418709e+00, 8.52621135e-04, 1.28511149e+02
17.435, 1.00419142e+00, 8.52620744e-04, 1.28520236e+02
17.445, 1.00419575e+00, 8.52620354e-04, 1.28529323e+02
17.455, 1.00420008e+00, 8.52619964e-04, 1.28538410e+02
17.465, 1.00420440e+00, 8.52619574e-04, 1.28547497e+02
17.475, 1.00420873e+00, 8.52619184e-04, 1.28556584e+02
17.485, 1.00421306e+00, 8.52618795e-04, 1.28565670e+02
17.495, 1.00421739e+00, 8.52618406e-04, 1.28574757e+02
17.505, 1.00422172e+00, 8.52618018e-04, 1.28583842e+02
17.515, 1.00422604e+00, 8.52617629e-04, 1.28592928e+02
17.525, 1.00423037e+00, 8.52617241e-04, 1.28602015e+02
17.535, 1.00423470e+00, 8.52616853e-04, 1.28611101e+02
17.545, 1.00423903e+00, 8.52616466e-04, 1.28620188e+02
17.555, 1.00424336e+00, 8.52616079e-04, 1.28629274e+02
17.565, 1.00424768e+00, 8.52615692e-04, 1.28638360e+02
17.575, 1.00425201e+00, 8.52615305e-04, 1.28647446e+02
17.585, 1.00425634e+00, 8.52614919e-04, 1.28656530e+02
17.595, 1.00426066e+00, 8.52614533e-04, 1.28665616e+02
17.605, 1.00426499e+00, 8.52614147e-04, 1.28674702e+02
17.615, 1.00426932e+00, 8.52613762e-04, 1.28683788e+02
17.625, 1.00427365e+00, 8.52613377e-04, 1.28692874e+02
17.635, 1.00427797e+00, 8.52612992e-04, 1.28701960e+02
17.645, 1.00428230e+00, 8.52612607e-04, 1.28711045e+02
17.655, 1.00428663e+00, 8.52612223e-04, 1.28720131e+02
17.665, 1.00429095e+00, 8.52611839e-04, 1.28729216e+02
17.675, 1.00429528e+00, 8.52611456e-04, 1.28738300e+02
17.685, 1.00429961e+00, 8.52611072e-04, 1.28747386e+02
17.695, 1.00430393e+00, 8.52610689e-04, 1.28756471e+02
17.705, 1.00430826e+00, 8.52610307e-04, 1.28765556e+02
17.715, 1.00431258e+00, 8.52609924e-04, 1.28774641e+02
17.725, 1.00431691e+00, 8.52609542e-04, 1.28783726e+02
17.735, 1.00432124e+00, 8.52609160e-04, 1.28792811e+02
17.745, 1.00432556e+00, 8.52608778e-04, 1.28801896e+02
17.755, 1.00432989e+00, 8.52608397e-04, 1.28810980e+02
17.765, 1.00433421e+00, 8.52608016e-04, 1.28820064e+02
17.775, 1.00433854e+00, 8.52607636e-04, 1.28829149e+02
17.785, 1.00434287e+00, 8.52607255e-04, 1.28838234e+02
17.795, 1.00434719e+00, 8.52606875e-04, 1.28847318e+02
17.805, 1.00435152e+00, 8.52606495e-04, 1.28856403e+02
17.815, 1.00435584e+00, 8.52606116e-04, 1.28865488e+02
17.825, 1.00436017e+00, 8.52605737e-04, 1.28874572e+02
17.835, 1.00436449e+00, 8.52605358e-04, 1.28883655e+02
17.845, 1.00436882e+00, 8.52604979e-04, 1.28892739e+02
17.855, 1.00437314e+00, 8.52604601e-04, 1.28901823e+02
17.865, 1.00437747e+00, 8.52604223e-04, 1.28910907e+02
17.875, 1.00438179e+00, 8.52603845e-04, 1.28919991e+02
17.885, 1.00438612e+00, 8.52603468e-04, 1.28929075e+02
17.895, 1.00439044e+00, 8.52603091e-04, 1.28938159e+02
17.905, 1.00439477e+00, 8.52602714e-04, 1.28947243e+02
17.915, 1.00439909e+00, 8.52602337e-04, 1.28956327e+02
17.925, 1.00440341e+00, 8.52601961e-04, 1.28965409e+02
17.935, 1.00440774e+00, 8.52601585e-04, 1.28974493e+02
17.945, 1.00441206e+00, 8.52601209e-04, 1.28983576e+02
17.955, 1.00441639e+00, 8.52600834e-04, 1.28992660e+02
17.965, 1.00442071e+00, 8.52600459e-04, 1.29001743e+02
17.975, 1.00442504e+00, 8.52600084e-04, 1.29010827e+02
17.985, 1.00442936e+00, 8.52599710e-04, 1.29019910e+02
17.995, 1.00443368e+00, 8.52599336e-04, 1.29028993e+02
18.005, 1.00443801e+00, 8.52598962e-04, 1.29038075e+02
18.015, 1.00444233e+00, 8.52598588e-04, 1.29047158e+02
18.025, 1.00444665e+00, 8.52598215e-04, 1.29056241e+02
18.035, 1.00445098e+00, 8.52597842e-04, 1.29065324e+02
18.045, 1.00445530e+00, 8.52597469e-04, 1.29074407e+02
18.055, 1.00445962e+00, 8.52597097e-04, 1.29083490e+02
18.065, 1.00446395e+00, 8.52596725e-04, 1.29092573e+02
18.075, 1.00446827e+00, 8.52596353e-04, 1.29101655e+02
18.085, 1.00447259e+00, 8.52595981e-04, 1.29110736e+02
18.095, 1.00447692e+00, 8.52595610e-04, 1.29119819e+02
18.105, 1.00448124e+00, 8.52595239e-04, 1.29128901e+02
18.115, 1.00448556e+00, 8.52594869e-04, 1.29137984e+02
18.125, 1.00448988e+00, 8.52594498e-04, 1.29147066e+02
18.135, 1.00449421e+00, 8.52594128e-04, 1.29156149e+02
18.145, 1.00449853e+00, 8.52593758e-04, 1.29165231e+02
18.155, 1.00450285e+00, 8.52593389e-04, 1.29174313e+02
18.165, 1.00450717e+00, 8.52593020e-04, 1.29183395e+02
18.175, 1.00451150e+00, 8.52592651e-04, 1.29192476e+02
18.185, 1.00451582e+00, 8.52592282e-04, 1.29201558e+02
18.195, 1.00452014e+00, 8.52591914e-04, 1.29210639e+02
18.205, 1.00452446e+00, 8.52591546e-04, 1.29219721e+02
18.215, 1.00452878e+00, 8.52591179e-04, 1.29228803e+02
18.225, 1.00453311e+00, 8.52590811e-04, 1.29237885e+02
18.235, 1.00453743e+00, 8.52590444e-04, 1.29246966e+02
18.245, 1.00454175e+00, 8.52590077e-04, 1.29256048e+02
18.255, 1.00454607e+00, 8.52589711e-04, 1.29265128e+02
18.265, 1.00455039e+00, 8.52589345e-04, 1.29274209e+02
18.275, 1.00455471e+00, 8.52588979e-04, 1.29283291e+02
18.285, 1.00455904e+00, 8.52588613e-04, 1.29292372e+02
18.295, 1.00456336e+00, 8.52588248e-04, 1.29301453e+02
18.305, 1.00456768e+00, 8.52587883e-04, 1.29310534e+02
18.315, 1.00457200e+00, 8.52587518e-04, 1.29319615e+02
18.325, 1.00457632e+00, 8.52587154e-04, 1.29328696e+02
18.335, 1.00458064e+00, 8.52586790e-04, 1.29337776e+02
18.345, 1.00458496e+00, 8.52586426e-04, 1.29346857e+02
18.355, 1.00458928e+00, 8.52586062e-04, 1.29355937e+02
18.365, 1.00459360e+00, 8.52585699e-04, 1.29365018e+02
18.375, 1.00459792e+00, 8.52585336e-04, 1.29374099e+02
18.385, 1.00460224e+00, 8.52584973e-04, 1.29383180e+02
18.395, 1.00460656e+00, 8.52584611e-04, 1.29392260e+02
18.405, 1.00461088e+00, 8.52584249e-04, 1.29401341e+02
18.415, 1.00461520e+00, 8.52583887e-04, 1.29410421e+02
18.425, 1.00461952e+00, 8.52583526e-04, 1.29419500e+02
18.435, 1.00462384e+00, 8.52583165e-04, 1.29428580e+02
18.445, 1.00462816e+00, 8.52582804e-04, 1.29437660e+02
18.455, 1.00463248e+00, 8.52582443e-04, 1.29446740e+02
18.465, 1.00463680e+00, 8.52582083e-04, 1.29455820e+02
18.475, 1.00464112e+00, 8.52581723e-04, 1.29464900e+02
18.485, 1.00464544e+00, 8.52581363e-04, 1.29473980e+02
18.495, 1.00464976e+00, 8.52581004e-04, 1.29483060e+02
18.505, 1.00465408e+00, 8.52580645e-04, 1.29492138e+02
18.515, 1.00465840e+00, 8.52580286e-04, 1.29501218e+02
18.525, 1.00466272e+00, 8.52579927e-04, 1.29510298e+02
18.535, 1.00466704e+00, 8.52579569e-04, 1.29519377e+02
18.545, 1.00467136e+00, 8.52579211e-04, 1.29528457e+02
18.555, 1.00467568e+00, 8.52578854e-04, 1.29537536e+02
18.565, 1.00468000e+00, 8.52578496e-04, 1.29546616e+02
18.575, 1.00468432e+00, 8.52578139e-04, 1.29555695e+02
18.585, 1.00468863e+00, 8.52577783e-04, 1.29564773e+02
18.595, 1.00469295e+00, 8.52577426e-04, 1.29573852e+02
18.605, 1.00469727e+00, 8.52577070e-04, 1.29582931e+02
18.615, 1.00470159e+00, 8.52576714e-04, 1.29592010e+02
18.625, 1.00470591e+00, 8.52576359e-04, 1.29601089e+02
18.635, 1.00471023e+00, 8.52576003e-04, 1.29610168e+02
18.645, 1.00471454e+00, 8.52575648e-04, 1.29619247e+02
18.655, 1.00471886e+00, 8.52575294e-04, 1.29628326e+02
18.665, 1.00472318e+00, 8.52574939e-04, 1.29637405e+02
18.675, 1.00472750e+00, 8.52574585e-04, 1.29646481e+02
18.685, 1.00473182e+00, 8.52574231e-04, 1.29655560e+02
18.695, 1.00473613e+00, 8.52573878e-04, 1.29664639e+02
18.705, 1.00474045e+00, 8.52573525e-04, 1.29673717e+02
18.715, 1.00474477e+00, 8.52573172e-04, 1.29682795e+02
18.725, 1.00474909e+00, 8.52572819e-04, 1.29691874e+02
18.735, 1.00475341e+00, 8.52572467e-04, 1.29700952e+02
18.745, 1.00475772e+00, 8.52572115e-04, 1.29710030e+02
18.755, 1.00476204e+00, 8.52571763e-04, 1.29719107e+02
18.765, 1.00476636e+00, 8.52571412e-04, 1.29728185e+02
18.775, 1.00477067e+00, 8.52571061e-04, 1.29737263e+02
18.785, 1.00477499e+00, 8.52570710e-04, 1.29746341e+02
18.795, 1.00477931e+00, 8.52570359e-04, 1.29755418e+02
18.805, 1.00478362e+00, 8.52570009e-04, 1.29764496e+02
18.815, 1.00478794e+00, 8.52569659e-04, 1.29773574e+02
18.825, 1.00479226e+00, 8.52569310e-04, 1.29782652e+02
18.835, 1.00479657e+00, 8.52568960e-04, 1.29791727e+02
18.845, 1.00480089e+00, 8.52568611e-04, 1.29800805e+02
18.855, 1.00480521e+00, 8.52568262e-04, 1.29809882e+02
18.865, 1.00480952e+00, 8.52567914e-04, 1.29818960e+02
18.875, 1.00481384e+00, 8.52567566e-04, 1.29828037e+02
18.885, 1.00481816e+00, 8.52567218e-04, 1.29837114e+02
18.895, 1.00482247e+00, 8.52566870e-04, 1.29846192e+02
18.905, 1.00482679e+00, 8.52566523e-04, 1.29855269e+02
18.915, 1.00483110e+00, 8.52566176e-04, 1.29864346e+02
18.925, 1.00483542e+00, 8.52565829e-04, 1.29873421e+02
18.935, 1.00483974e+00, 8.52565483e-04, 1.29882498e+02
18.945, 1.00484405e+00, 8.52565137e-04, 1.29891575e+02
18.955, 1.00484837e+00, 8.52564791e-04, 1.29900652e+02
18.965, 1.00485268e+00, 8.52564446e-04, 1.29909728e+02
18.975, 1.00485700e+00, 8.52564100e-04, 1.29918805e+02
18.985, 1.00486131e+00, 8.52563755e-04, 1.29927881e+02
18.995, 1.00486563e+00, 8.52563411e-04, 1.29936958e+02
19.005, 1.00486994e+00, 8.52563067e-04, 1.29946033e+02
19.015, 1.00487426e+00, 8.52562723e-04, 1.29955109e+02
19.025, 1.00487857e+00, 8.52562379e-04, 1.29964185e+02
19.035, 1.00488289e+00, 8.52562035e-04, 1.29973262e+02
19.045, 1.00488720e+00, 8.52561692e-04, 1.29982338e+02
19.055, 1.00489152e+00, 8.52561349e-04, 1.29991414e+02
19.065, 1.00489583e+00, 8.52561007e-04, 1.30000490e+02
19.075, 1.00490015e+00, 8.52560664e-04, 1.30009566e+02
19.085, 1.00490446e+00, 8.52560323e-04, 1.30018640e+02
19.095, 1.00490878e+00, 8.52559981e-04, 1.30027716e+02
19.105, 1.00491309e+00, 8.52559640e-04, 1.30036792e+02
19.115, 1.00491740e+00, 8.52559298e-04, 1.30045867e+02
19.125, 1.00492172e+00, 8.52558958e-04, 1.30054943e+02
19.135, 1.00492603e+00, 8.52558617e-04, 1.30064018e+02
19.145, 1.00493035e+00, 8.52558277e-04, 1.30073094e+02
19.155, 1.00493466e+00, 8.52557937e-04, 1.30082169e+02
19.165, 1.00493897e+00, 8.52557597e-04, 1.30091245e+02
19.175, 1.00494329e+00, 8.52557258e-04, 1.30100318e+02
19.185, 1.00494760e+00, 8.52556919e-04, 1.30109393e+02
19.195, 1.00495191e+00, 8.52556580e-04, 1.30118469e+02
19.205, 1.00495623e+00, 8.52556242e-04, 1.30127544e+02
19.215, 1.00496054e+00, 8.52555904e-04, 1.30136619e+02
19.225, 1.00496486e+00, 8.52555566e-04, 1.30145694e+02
19.235, 1.00496917e+00, 8.52555229e-04, 1.30154769e+02
19.245, 1.00497348e+00, 8.52554891e-04, 1.30163843e+02
19.255, 1.00497779e+00, 8.52554554e-04, 1.30172916e+02
19.265, 1.00498211e+00, 8.52554218e-04, 1.30181991e+02
19.275, 1.00498642e+00, 8.52553881e-04, 1.30191066e+02
19.285, 1.00499073e+00, 8.52553545e-04, 1.30200140e+02
19.295, 1.00499505e+00, 8.52553210e-04, 1.30209215e+02
19.305, 1.00499936e+00, 8.52552874e-04, 1.30218289e+02
19.315, 1.00500367e+00, 8.52552539e-04, 1.30227363e+02
19.325, 1.00500798e+00, 8.52552204e-04, 1.30236438e+02
19.335, 1.00501229e+00, 8.52551870e-04, 1.30245510e+02
19.345, 1.00501661e+00, 8.52551535e-04, 1.30254584e+02
19.355, 1.00502092e+00, 8.52551201e-04, 1.30263658e+02
19.365, 1.00502523e+00, 8.52550868e-04, 1.30272732e+02
19.375, 1.00502954e+00, 8.52550534e-04, 1.30281806e+02
19.385, 1.00503386e+00, 8.52550201e-04, 1.30290880e+02
19.395, 1.00503817e+00, 8.52549868e-04, 1.30299954e+02
19.405, 1.00504248e+00, 8.52549536e-04, 1.30309028e+02
19.415, 1.00504679e+00, 8.52549204e-04, 1.30318101e+02
19.425, 1.00505110e+00, 8.52548872e-04, 1.30327173e+02
19.435, 1.00505541e+00, 8.52548540e-04, 1.30336247e+02
19.445, 1.00505972e+00, 8.52548209e-04, 1.30345320e+02
19.455, 1.00506404e+00, 8.52547878e-04, 1.30354394e+02
19.465, 1.00506835e+00, 8.52547547e-04, 1.30363467e+02
19.475, 1.00507266e+00, 8.52547216e-04, 1.30372540e+02
19.485, 1.00507697e+00, 8.52546886e-04, 1.30381614e+02
19.495, 1.00508128e+00, 8.52546556e-04, 1.30390687e+02
19.505, 1.00508559e+00, 8.52546227e-04, 1.30399758e+02
19.515, 1.00508990e+00, 8.52545898e-04, 1.30408831e+02
19.525, 1.00509421e+00, 8.52545569e-04, 1.30417904e+02
19.535, 1.00509852e+00, 8.52545240e-04, 1.30426977e+02
19.545, 1.00510283e+00, 8.52544912e-04, 1.30436050e+02
19.555, 1.00510714e+00, 8.52544584e-04, 1.30445122e+02
19.565, 1.00511146e+00, 8.52544256e-04, 1.30454195e+02
19.575, 1.00511577e+00, 8.52543928e-04, 1.30463268e+02
19.585, 1.00512008e+00, 8.52543601e-04, 1.30472338e+02
19.595, 1.00512439e+00, 8.52543274e-04, 1.30481411e+02
19.605, 1.00512870e+00, 8.52542948e-04, 1.30490483e+02
19.615, 1.00513301e+00, 8.52542621e-04, 1.30499555e+02
19.625, 1.00513732e+00, 8.52542295e-04, 1.30508628e+02
19.635, 1.00514163e+00, 8.52541970e-04, 1.30517700e+02
19.645, 1.00514594e+00, 8.52541644e-04, 1.30526772e+02
19.655, 1.00515024e+00, 8.52541319e-04, 1.30535844e+02
19.665, 1.00515455e+00, 8.52540994e-04, 1.30544916e+02
19.675, 1.00515886e+00, 8.52540670e-04, 1.30553986e+02
19.685, 1.00516317e+00, 8.52540345e-04, 1.30563058e+02
19.695, 1.00516748e+00, 8.52540021e-04, 1.30572130e+02
19.705, 1.00517179e+00, 8.52539698e-04, 1.30581202e+02
19.715, 1.00517610e+00, 8.52539374e-04, 1.30590273e+02
19.725, 1.00518041e+00, 8.52539051e-04, 1.30599345e+02
19.735, 1.00518472e+00, 8.52538729e-04, 1.30608416e+02
19.745, 1.00518903e+00, 8.52538406e-04, 1.30617488e+02
19.755, 1.00519334e+00, 8.52538084e-04, 1.30626557e+02
19.765, 1.00519764e+00, 8.52537762e-04, 1.30635629e+02
19.775, 1.00520195e+00, 8.52537441e-04, 1.30644700e+02
19.785, 1.00520626e+00, 8.52537119e-04, 1.30653771e+02
19.795, 1.00521057e+00, 8.52536798e-04, 1.30662842e+02
19.805, 1.00521488e+00, 8.52536478e-04, 1.30671913e+02
19.815, 1.00521919e+00, 8.52536157e-04, 1.30680984e+02
19.825, 1.00522349e+00, 8.52535837e-04, 1.30690055e+02
19.835, 1.00522780e+00, 8.52535517e-04, 1.30699124e+02
19.845, 1.00523211e+00, 8.52535198e-04, 1.30708195e+02
19.855, 1.00523642e+00, 8.52534879e-04, 1.30717266e+02
19.865, 1.00524073e+00, 8.52534560e-04, 1.30726336e+02
19.875, 1.00524503e+00, 8.52534241e-04, 1.30735407e+02
19.885, 1.00524934e+00, 8.52533923e-04, 1.30744477e+02
19.895, 1.00525365e+00, 8.52533605e-04, 1.30753548e+02
19.905, 1.00525796e+00, 8.52533287e-04, 1.30762618e+02
19.915, 1.00526226e+00, 8.52532969e-04, 1.30771689e+02
19.925, 1.00526657e+00, 8.52532652e-04, 1.30780757e+02
19.935, 1.00527088e+00, 8.52532335e-04, 1.30789827e+02
19.945, 1.00527519e+00, 8.52532019e-04, 1.30798897e+02
19.955, 1.00527949e+00, 8.52531703e-04, 1.30807967e+02
19.965, 1.00528380e+00, 8.52531387e-04, 1.30817037e+02
19.975, 1.00528811e+00, 8.52531071e-04, 1.30826107e+02
19.985, 1.00529241e+00, 8.52530756e-04, 1.30835177e+02
19.995, 1.00529672e+00, 8.52530441e-04, 1.30844247e+02
20.005, 1.00530103e+00, 8.52530126e-04, 1.30853315e+02
20.015, 1.00530533e+00, 8.52529811e-04, 1.30862384e+02
20.025, 1.00530964e+00, 8.52529497e-04, 1.30871454e+02
20.035, 1.00531395e+00, 8.52529183e-04, 1.30880523e+02
20.045, 1.00531825e+00, 8.52528870e-04, 1.30889593e+02
20.055, 1.00532256e+00, 8.52528556e-04, 1.30898662e+02
20.065, 1.00532686e+00, 8.52528243e-04, 1.30907731e+02
20.075, 1.00533117e+00, 8.52527930e-04, 1.30916801e+02
20.085, 1.00533548e+00, 8.52527618e-04, 1.30925868e+02
20.095, 1.00533978e+00, 8.52527306e-04, 1.30934937e+02
20.105, 1.00534409e+00, 8.52526994e-04, 1.30944006e+02
20.115, 1.00534839e+00, 8.52526683e-04, 1.30953075e+02
20.125, 1.00535270e+00, 8.52526371e-04, 1.30962144e+02
20.135, 1.00535700e+00, 8.52526060e-04, 1.30971213e+02
20.145, 1.00536131e+00, 8.52525750e-04, 1.30980282e+02
20.155, 1.00536562e+00, 8.52525439e-04, 1.30989350e+02
20.165, 1.00536992e+00, 8.52525129e-04, 1.30998419e+02
20.175, 1.00537423e+00, 8.52524820e-04, 1.31007486e+02
20.185, 1.00537853e+00, 8.52524510e-04, 1.31016554e+02
20.195, 1.00538284e+00, 8.52524201e-04, 1.31025623e+02
20.205, 1.00538714e+00, 8.52523892e-04, 1.31034691e+02
20.215, 1.00539145e+00, 8.52523583e-04, 1.31043759e+02
20.225, 1.00539575e+00, 8.52523275e-04, 1.31052828e+02
20.235, 1.00540006e+00, 8.52522967e-04, 1.31061896e+02
20.245, 1.00540436e+00, 8.52522659e-04, 1.31070964e+02
20.255, 1.00540866e+00, 8.52522352e-04, 1.31080030e+02
20.265, 1.00541297e+00, 8.52522045e-04, 1.31089098e+02
20.275, 1.00541727e+00, 8.52521738e-04, 1.31098166e+02
20.285, 1.00542158e+00, 8.52521432e-04, 1.31107234e+02
20.295, 1.00542588e+00, 8.52521125e-04, 1.31116301e+02
20.305, 1.00543019e+00, 8.52520819e-04, 1.31125369e+02
20.315, 1.00543449e+00, 8.52520514e-04, 1.31134437e+02
20.325, 1.00543879e+00, 8.52520208e-04, 1.31143504e+02
20.335, 1.00544310e+00, 8.52519903e-04, 1.31152570e+02
20.345, 1.00544740e+00, 8.52519599e-04, 1.31161637e+02
20.355, 1.00545170e+00, 8.52519294e-04, 1.31170705e+02
20.365, 1.00545601e+00, 8.52518990e-04, 1.31179772e+02
20.375, 1.00546031e+00, 8.52518686e-04, 1.31188839e+02
20.385, 1.00546461e+00, 8.52518383e-04, 1.31197906e+02
20.395, 1.00546892e+00, 8.52518079e-04, 1.31206973e+02
20.405, 1.00547322e+00, 8.52517776e-04, 1.31216040e+02
20.415, 1.00547752e+00, 8.52517474e-04, 1.31225107e+02
20.425, 1.00548183e+00, 8.52517171e-04, 1.31234172e+02
20.435, 1.00548613e+00, 8.52516869e-04, 1.31243239e+02
20.445, 1.00549043e+00, 8.52516567e-04, 1.31252306e+02
20.455, 1.00549474e+00, 8.52516266e-04, 1.31261373e+02
20.465, 1.00549904e+00, 8.52515965e-04, 1.31270439e+02
20.475, 1.00550334e+00, 8.52515664e-04, 1.31279506e+02
20.485, 1.00550764e+00, 8.52515363e-04, 1.31288572e+02
20.495, 1.00551195e+00, 8.52515063e-04, 1.31297639e+02
20.505, 1.00551625e+00, 8.52514763e-04, 1.31306703e+02
20.515, 1.00552055e+00, 8.52514463e-04, 1.31315770e+02
20.525, 1.00552485e+00, 8.52514164e-04, 1.31324836e+02
20.535, 1.00552915e+00, 8.52513865e-04, 1.31333902e+02
20.545, 1.00553346e+00, 8.52513566e-04, 1.31342968e+02
20.555, 1.00553776e+00, 8.52513267e-04, 1.31352034e+02
20.565, 1.00554206e+00, 8.52512969e-04, 1.31361100e+02
20.575, 1.00554636e+00, 8.52512671e-04, 1.31370166e+02
20.585, 1.00555066e+00, 8.52512373e-04, 1.31379230e+02
20.595, 1.00555497e+00, 8.52512076e-04, 1.31388295e+02
20.605, 1.00555927e+00, 8.52511779e-04, 1.31397361e+02
20.615, 1.00556357e+00, 8.52511482e-04, 1.31406427e+02
20.625, 1.00556787e+00, 8.52511186e-04, 1.31415492e+02
20.635, 1.00557217e+00, 8.52510889e-04, 1.31424558e+02
20.645, 1.00557647e+00, 8.52510594e-04, 1.31433623e+02
20.655, 1.00558077e+00, 8.52510298e-04, 1.31442688e+02
20.665, 1.00558507e+00, 8.52510003e-04, 1.31451754e+02
20.675, 1.00558937e+00, 8.52509708e-04, 1.31460817e+02
20.685, 1.00559368e+00, 8.52509413e-04, 1.31469882e+02
20.695, 1.00559798e+00, 8.52509119e-04, 1.31478947e+02
20.705, 1.00560228e+00, 8.52508824e-04, 1.31488012e+02
20.715, 1.00560658e+00, 8.52508531e-04, 1.31497077e+02
20.725, 1.00561088e+00, 8.52508237e-04, 1.31506142e+02
20.735, 1.00561518e+00, 8.52507944e-04, 1.31515207e+02
20.745, 1.00561948e+00, 8.52507651e-04, 1.31524272e+02
20.755, 1.00562378e+00, 8.52507358e-04, 1.31533334e+02
20.765, 1.00562808e+00, 8.52507066e-04, 1.31542399e+02
20.775, 1.00563238e+00, 8.52506774e-04, 1.31551464e+02
